entry_id,compound,efficiency (%),Open circuit voltage (V),Short circuit current density (A/m²),Fill factor,Band gap (eV)
3t6vfBxqN8d1b6nqw3Mz_ZFRJ9SV,MAPbI3,10.83,0.97,182.89999999999998,0.61,1.6
3t6w7eaaalwIDtimqYIUDIB-VfAg,Cs3Sb2I9,0.92,0.62,31.200000000000003,0.381,2.05
3t8ePff0q4a7FTnRoQZ4NpR6Fh3v,FA0.85MA0.15PbBr0.45I2.55,16.14,1.08,210.5,0.71,
3tB-bbKHFHjOkDubPAlb4epy_YM3,BA2FA60Pb61Br4I180,20.62,1.1,244.0,0.769,
3tTBYwus19X9As1kPlPCu5FshDiy,MAPbI3,15.3,1.08,187.0,0.76,1.6
3tVc0PGpgVFzRB3AmflG2NJV5di_,Cs0.1FA0.83MA0.17PbBr0.51I2.49,12.5,1.01,169.0,0.74,
3tXcKNBMX1jnmYnQoK6olTT2YQC7,MAPbI3,10.8,0.9,195.0,0.611,1.6
3tcbl1f6Yc0RihTU2ib1AXzfLQfb,MAPbI3,8.2,0.9,148.0,0.61,1.6
3tgOZGrQOANfAL6eCNqA1I1gDaux,MAPbI3,19.5,1.02,228.0,0.84,1.6
3tnN3a04H_xJisvsUsB7D85VG2T7,MAPbI3,0.67,0.56,66.7,0.18,1.6
3tpamG4nY0i4-X0LRkSFqcPcXUSS,MAPbI3,8.0,0.7170000000000001,154.0,0.53,1.6
3trdCQYpPLeGayoRduOY9eFo6Iv7,MAPbBr0.3I2.7,10.8,1.139,131.4,0.72,1.64
3ttRWrJl0O25bLkj_wlVt_bt3fbM,Cs0.1FA0.1MA0.8Pb1.0I3,8.73,1.08,183.6,0.44,
3twIim2LEg6DLjlhJc0VllG2j4hZ,MAPbI3,16.1,1.1,179.60000000000002,0.75,1.6
3u6DS8K6OW8RQS7Cs6Nx_900MvNS,FAPbBr0.45I2.55,15.1,1.044,213.5,0.677,
3u9bhN1QkztXFqEuf4dY9N6rd2a9,MAPbI3,10.07,0.93,186.70000000000002,0.58,1.57
3uK3EqzRHEGF5Sn4LbJU1I5sMrKN,MAPbI3,12.01,0.979,171.20000000000002,0.68,1.6
3uKUOLBxFAibEq52zVi9g_tFdjBf,MAPbI3,1.28,0.84,44.800000000000004,0.341,1.6
3uLZ9-cx4h4hRbpbFk_J_Gea-znb,MAPbI3,19.38,1.05,250.39999999999998,0.737,1.6
3uZiateWt63q1YEf1vsJOSbcDVIH,MAPbI3,6.06,1.07,111.0,0.51,1.6
3ui6s7Eh5jMy0SjJASVqVUiFYLKT,MAPbI3,16.62,1.04,216.0,0.74,1.5
3v1WmAutt5VIvTTs0f2e21y3VTxV,MAPbI3,7.79,0.78,181.5,0.55,1.5499999999999998
3v4GWVqiRLfCUxHO9__ml-E-dOOw,FA0.7MA0.3PbI3,19.87,1.08,238.6,0.769,1.6
3vCgLiFzaUvqCHEbXUhi1B-naCji,MAPbI3,17.5,1.111,205.7,0.77,1.6
3vDF7igDwty009hA9AtGPAiEEMRI,CsPbBrI2,14.1,1.23,150.0,0.7709999999999999,1.9199999999999997
3vMO5xeTTfxdYZ3bzWFVgsURHt5Q,MAPbI3,15.95,1.04,207.2,0.74,1.6
3vROyTeX9rHrTOmcF7QdZeXrfR4H,FAMAPbBr0.45I2.55,15.14,1.026,225.6,0.654,1.65
3vW4MCLcDFUECcUgVWBVI7rBFzEN,MAPbI3,11.0,0.927,175.0,0.682,1.6
3vZo2OH4Sbsq-Gcw6FzOrNDA3g02,MAPbI3,16.1,1.07,208.0,0.73,1.6
3vassy0R2wA9ombSdXqTSiiHMZXe,MAPbI3,12.71,0.95,198.4,0.65,1.6
3vgZm6ND6EghkvWT3D8XrY8AywgC,MAPbI3,10.63,0.935,198.9,0.5770000000000001,1.65
3vzh91jq5Yjthl1Q6gc51Z5XRtoX,MAPbI3,13.6,0.94,202.39999999999998,0.71,1.6
3w4lzX23m_5R2Z8rQOpEtPK6yuEF,MAPbI3,14.5,1.08,192.0,0.7,1.6
3w8jU9-drELPmOPwJWT5lwuacApb,MAPbI3,4.4,0.96,108.0,0.43,1.6
3wGmVS4uVB1L9HJjILJkXgsey95z,MAPbI3,10.8,0.9,197.0,0.61,1.59
3wM1euQfkL6lsLK0NZ2JbwpSjiNR,Cs0.1FA0.76MA0.14PbBr0.55I2.55,10.47,0.83,221.8,0.56,1.61
3wRta0qyp62NeF0R7ezTirr7my7t,MAPbI3,7.76,0.86,123.4,0.731,1.6
3wf3Ip5yve4h4Ty1b-NMrV9l6fAk,Cs0.2FA0.8PbBr0.3I2.7,14.45,1.075,173.5,0.774,
3wgE7sqlaiDTJwfZoklnD4c22iWz,MAPbI3,8.74,0.85,195.0,0.54,1.6
3wlXH4cublckVc7OWsODFA-w8uvL,MAPbI3,11.7,0.98,199.20000000000002,0.685,1.61
3wlyalET3VAaSmiEiGRBJPxSMyOM,MAPbI3,17.07,1.03,215.5,0.768,1.6
3wpc1RlpT8cJ4XgJzDuaTNNr6C9X,MAPbBr0.43I2.57,14.47,,,,
3wsScwAnXZPcC0NOJnLcXGx6HIUP,Cs0.15Ag3Bi3I9,1.67,0.72,52.400000000000006,0.4429999999999999,1.8600000000000003
3wsjSL5_ltaSltWQqmc4R8mvWknw,MAPbI3,17.3,1.09,238.0,0.687,1.6
3wtoFQM8N_5RDNfuxLBgYBGTI-Xf,Cs0.05FA0.85MA0.10PbBr0.39I2.61,20.9,1.114,241.0,0.78,
3wyz2VBkDDgiprBfBJ7DcKUN9M5v,MAPbI3,7.92,0.83,175.9,0.55,1.6
3x0LP1LYQtfuQYQcBLKx3JnT_jG4,FA0.9MA0.1PbBr0.1I2.9,17.61,1.027,232.3,0.738,
3x11IGMKHYBT04HAqn8etbIOvIqY,FA0.4MA0.6PbI3,6.23,0.95,230.5,0.296,
3x2K78EQUZywAuCSQryu5y4SKAZw,Cs0.05FA0.79MA0.16PbBr0.51I2.49,18.59,1.06,242.7,0.722,
3x7O8M9LMzBAnOtPw6tu4BYUBqzd,MAPbI3,4.37,0.68,132.5,0.48,1.6
3xBWU6O6EYBYOs7edjFu21IHIpCr,MAPbI3,11.9,1.07,203.70000000000002,0.546,1.6
3xNpOxxY6qA0r3-9oHuAP3zLwL8x,MAPbI3,10.2,0.89,171.8,0.67,1.6
3xStR4RcfkOYLV3JQHVSURkv40nW,FA0.17MA0.83PbBr2.5I0.5,2.31,0.951,28.27,0.8590000000000001,2.153
3xUY025OXxTFstD_MfmfHtnLtVZz,MAPbI3,15.5,1.05,204.60000000000002,0.7,1.5
3xUs1IESHSNERUl2Sqz1N20Pxnvi,FA0.83MA0.17PbBr0.5I2.5,12.48,0.954,242.39999999999998,0.53,
3xZS8GUKgrdYBFIgiVEjjM74nzbV,FA0.85MA0.15PbBr0.45I2.55,19.0,1.16,229.0,0.74,
3xcc8KMgjLpfgM8JqxSsH64PyqXX,MAPbI3,11.5,,,,1.5
3xhIfdizhRgtP8HszgT-d_YJAHFx,MAPbI3,17.37,1.04,219.8,0.76,1.6
3xzeEbAN78xSWMWqm73nX6G2iSRJ,MAPbI3,13.36,0.963,192.42000000000002,0.722,1.6
3y-acA8DtdpxioqRfBMfAaFChPZZ,MAPbI3,10.35,0.9,177.0,0.65,1.6
3y3kgZ-nKjIf73QWZTfPYjr9xD_R,FAPbI3,20.7,1.08,245.6,0.8,1.526
3yE0B-UsC13UJ18rnZBHkA4n3-1I,MAPbI3,12.14,1.01,185.6,0.648,1.5
3yELtHMzMANrW5MaoTPXkzIt8eA0,MAPbI3,17.18,1.0490000000000002,214.89999999999998,0.77,1.6
3yMI_YufgOdU6cIL3VddhErvWKnC,MAPbI3,14.81,0.944,200.6,0.7809999999999999,1.6
3yTdVoWezV0WcClPp016XVcDlaUx,CsPbI3,9.3,0.78,179.0,0.64,1.6800000000000002
3ybVeYDEACbpXMCCgEXzrbUgOQzH,MAPbI3,17.98,1.06,215.0,0.792,1.6
3yefXnmbP_nvW0AL1abAhlPnhXe7,MAPbI3,10.01,0.79,175.5,0.72,1.6
3yi7sOmZ58iDc0xR3lSgeKCPdu1Y,MAPbI3,6.43,1.0,140.7,0.45,1.6
3ytwLlOkFzAyCeuP2I4vkZSmCS3u,MAPbI3,16.74,1.08,218.70000000000002,0.71,1.6
3yu-L-_Rh_hE3AxkTvmAWXE7McJZ,MAPbI3,17.2,0.956,256.0,0.701,1.6
3zGI5AydBTCoVesPWPUqeOQawCjD,CsPbBr2I,7.13,1.26,86.7,0.65,2.07
3zJvdv59L-KWzxLrBph5vv5XQssz,MAPbI3,18.77,1.1,220.3,0.77,1.6
3zRgeIoM1cYEFnZyrCMoazlcK9xM,MAPbI3,12.4,0.94,168.0,0.79,1.6
3zZ8zB-nkTZTqhDzzAYIIoinINnc,Cs0.05FA0.788MA0.162PbBr0.5I2.5,15.6,0.94,222.8,0.72,
3zclKY_HaqyCtysLS_mv9MW3o8Nd,CsFAPbI3,7.9,0.851,171.5,0.5429999999999999,1.51
3zkpsIddAL9yw6gqW66oZ5gahSYg,Cs0.05FA0.85MA0.1PbBr0.45I2.45,19.7,1.13,220.5,0.787,1.59
3zqNvgRaKbE1xP6elb_3cL_tbPPU,FA0.3MA0.7PbI3,16.55,1.07,218.1,0.7,1.58
3zvL9awEV7Fn6gqV-iEV1qYUjKDE,MAPbI3,17.21,1.14,219.8,0.6890000000000001,1.6
4-13_tDyc23dlKVcHAbp3RgVCcuS,CsPbBr3,10.45,1.52,82.8,0.83,
4-5rJG8W1d9FzFFzroSBBwOaVC70,MAPbI3,9.55,1.03,150.9,0.609,1.59
4-A_P-SVMaP1lZZTRYS4qVlDQgIS,MAPbI3,0.62,0.6890000000000001,25.5,0.35,1.6
4-Hub83J-jeqfewuPBSJadBKVIum,MAPbI3,18.63,1.04,231.0,0.775,1.5
4-LEVm5XhCu6Zaky5_nMX7oSfv3y,FA0.85MA0.15PbBr0.45I2.55,18.15,1.11,220.5,0.7190000000000001,
4-O-U3zJM7m9XJCPmKa3fuEiWCF9,MAPbI3,14.7,1.05,211.5,0.6609999999999999,1.58
4-SAcCzwt8mrCJuRuPG9VFnslUBP,MAPbI3,11.24,0.8320000000000001,200.79999999999998,0.67,1.6
4-Sn5K0b1z-x-lcOc2Xwsmv-MU0c,MAPbI3,7.95,0.86,166.5,0.55,1.6
4-Sou64VZ9v3bU3hRukUc0k8VmGo,MAPbI3,17.2,1.09,226.0,0.7,1.6
4-lVQ9jYYiGK0q95rMXijKr9fHqI,FA0.85MA0.15PbBr0.45I2.55,21.1,1.2,229.0,0.764,
4-qSn2yRPviywp5yFHSIoHvzql8i,MAPbI3,15.5,0.99,226.5,0.69,1.6
409j_mCrM0TpNgF7E_4OMERucnb4,MAPbI3,13.4,0.99,192.60000000000002,0.6890000000000001,1.6
40ALenxe7F2_nMGUFCpTszG5Z_3P,MAPbI3,9.5,0.988,171.0,0.55,1.6
40YSDfbjnRYONPbarcshSabm_Lo0,MAPbI3,9.0,0.96,167.0,0.56,1.6
40dRzEWdb_vB-v9BSYv65APpGLYg,FA0.1MA0.9PbI3,17.05,1.11,225.6,0.6779999999999999,
40ojpyqZDjINyHZ9wPwEj9VEXwf5,MAPbI3,1.25,0.86,31.8,0.46,1.6
40qLfgZbl19YDJbkbPlAUXU8P7-6,MAPbI3,6.29,0.71,161.29999999999998,0.55,1.6
40t19YgveOHQVedFUCfuuFk5_Afd,MAPbI3,13.26,1.02,175.6,0.74,1.6
40wo-gAzgJ9lQrSNQOTHJLBwlBHX,MAPbI3,10.13,0.925,170.3,0.64,1.6
40xQnzEW8KoRIglNFqvqPePwQ53t,MAPbI3,9.4,0.93,149.0,0.68,1.6
40yZ3es9vPClZwR3i25qMt2tWz3T,FA0.85MA0.15PbBr0.45I2.55,16.0,1.032,212.10000000000002,0.73,
40yiyeMmWOky4UHPVi0VU6wXmVKo,MAPbI3,15.55,0.98,232.0,0.691,1.6
415V5V33kBs1jkAUPrJSttcFx9be,MAPbI3,12.15,1.007,161.9,0.682,1.6
41Hb9RzW21Aiy1js4y04s3JopWP-,MAPbI3,2.35,,,,1.6
41OQLCbDI4BK7mFlibg6w-rw7hrU,FAPbI3,12.3,0.94,228.0,0.56,1.48
41dP18WMJdavUHt_Xh-qn_5_febj,MAPbI3,17.24,1.03,220.0,0.7609999999999999,1.6
41gVQHZx4teonukRcVBOG5oyjsYA,Cs0.05FA0.79MA0.16PbBr0.51I2.49,14.9,1.048,287.5,0.62,
41y80XgRdAPCV9-nsjPISNfnMVEc,MAPbI3,7.7,0.97,126.0,0.62,1.6
421OeYuqQC2FmOBE8DD18k63qwwj,MAPbI3,17.07,1.06,219.0,0.735,1.6
42FY-2m9zjSYOGeE19COr0Vx_dpg,MAPbI3,10.9,0.96,179.0,0.63,1.5
42I2qIIn2jcWKwRXrL7lzpHNzXKE,MAPbI3,12.76,1.038,175.3,0.7020000000000001,1.6
42KZiumhWxqsMAS2trA6JPRAGZX3,BA2PbI3,0.0013804,0.58,0.06999999999999901,0.34,
42LnGFXzgXCmYPuwg8gV_rHzfM9o,MAPbI3,9.0,0.9,130.0,0.78,1.6
42OHhxASDq4XRmqwqhM0ouju-Pqn,MAPbI3,12.17,1.11,174.60000000000002,0.63,1.6
42PiDi2nghqG1Zu-d6qKCDCutQQK,MAPbI3,5.4,0.8,136.0,0.5,1.6
42RpiwoDcNJdsT1pGqy18ghoOKKj,MAPbI3,13.28,1.04,166.70000000000002,0.58,1.6
42qS_ZHygnoIb39_SllStTwr7t2i,MAPbI3,12.9,1.04,190.0,0.67,1.5499999999999998
42sHgLBybTFKAkBAynBWJitttjcN,MAPbI3,14.1,1.04,225.9,0.72,1.59
42vg7oswfJG7StawsPcrIGgmSauM,MAPbI3,8.0,0.98,196.0,0.46,1.59
43-3HmHVTdcUyELlH-gYeKl1dTcy,FA0.7MA0.3PbBr0.1I2.9,16.49,1.04,214.5,0.74,
43-5cnURJ0XshEKjT96w1SVBG4OB,FA0.83MA0.17PbBr0.51I2.49,18.38,1.085,226.70000000000002,0.75,1.57
430Ig1rIouiLcLwZWlBsrcIskvU4,MAPbI3,11.6,0.947,184.0,0.65,1.61
432PXyTg4_PJBzibx1GhdtA_KeNb,MAPbI3,0.05,0.75,2.8000000000000003,0.23,1.6
43IswqpkTZXuNZ1Woe0eHwe0fsyj,FA0.85MA0.15PbBr0.45I2.55,19.8,1.132,235.9,0.75,
43JSo_sCIQx-ofBr6HkXSjnX8hSK,Cs0.01FA0.39MA0.6PbBr0.025I2.975,18.7,1.07,227.0,0.77,1.6
43KOz9LYqmeMJjXneFxB48X4ubKT,Cs0.1FA0.75MA0.15PbBr0.5I2.5,9.56,0.99,134.2,0.72,1.59
43Z9_dRAbZi19VsZ1p3ROVR5KmDk,MAPbI3,14.1,0.97,231.9,0.62,1.6
43abk16YZzo-4oanYsSHeUDTjjd5,MAPbI3,14.31,0.94,202.60000000000002,0.7170000000000001,1.6
43hLAR51Q6LqWQKrkLJwWQ9XG00Q,MAPbI3,8.6,0.99,137.0,0.628,1.6
43i3yyvSvWw9GuJh4gJJw6AMFMWh,Cs0.05FA0.79MA0.16PbBr0.51I2.49,14.8,1.04,205.0,0.69,
44DB7x4QGPwwtiHdmazjm2WiEcbJ,MAPbI3,12.0,1.01,198.0,0.6,1.6
44Fq3oXDFf9e9UlFVQAji1pqfnrG,Cs0.2FA0.8PbBr0.6I2.4,17.97,1.08,208.2,0.793,1.6800000000000002
44Hp97Tapg_dZg32jd0qLN01rqwP,MAPbI3,10.63,1.012,207.3,0.505,1.6
44Iyel-QVI6mp4pzRi2Mb2WncwVj,Cs0.05FA0.79MA0.16PbBr0.51I2.49,18.8,1.13,220.0,0.74,1.6200000000000003
44Smz07gEpEWv-g089pnCEt1jSJM,MAPbI3,16.1,1.0,204.89999999999998,0.79,1.6
44UFENhCYULFcxfKkx0v1qBJdrbh,MAPbI3,14.64,0.985,207.0,0.718,1.6
44hKXtU35OXrh7-yD4mF-3HxOOkk,MAPbI3,8.91,,,,1.5499999999999998
44uMWyGf7w2dVyrUymqQLgxezM59,MAPbI3,16.52,1.038,234.1,0.68,1.6
44vNSQiArK1tmu5j4OM2CUbSF8nU,CsPbBrI2,8.67,1.16,124.0,0.601,
44vq2m-APAIb7weHFSWJjToEaf6I,MAPbI3,10.6,1.01,198.70000000000002,0.568,1.6
45CqxQcGEJVs_nWWX8YeKpIf3xsi,MAPbI3,7.99,0.994,138.9,0.579,1.6
45G6gur4oTt-CFSidfauOUQzJnzn,MAPbI3,14.72,1.02,202.0,0.708,1.6
45MnX0Seo0nUjtHDx4mS5geSv48S,FAPbI3,7.32,0.89,187.10000000000002,0.44,1.51
45SS5C5Zkm2u3gNt-vPFRxozXj4I,MAPbI3,9.86,1.09,169.8,0.535,1.6
45kCKSVzPvwdMVYPcMpRCUVouWe7,MAPbI3,11.09,0.81,193.0,0.71,1.6
45kP_mIftXeqOM3iylXWx3A2WiCN,MAPbI3,5.01,0.81,110.0,0.56,
45wX7ANOYJp7oVMOto9TVk-51gzI,CsPbBr2I,4.8,1.079,70.0,0.71,2.05
46-jvllXzebwZIhOIw409orp4zSF,AgCs2BiBr6,0.4,0.89,8.2,0.53,
460BUEDMw1q2nof5PjiTRywWCeSh,MAPbI3,19.89,1.124,224.8,0.787,1.6
467KTbBBmlS4ObAYU5SVI0DNsVuK,MAPbI3,5.2,0.88,133.0,0.44,1.6
468nrSpgRnDnVfnhW7MiS-9u4oxV,MAPbI3,13.71,0.99,191.4,0.7240000000000001,1.5
46AtINqSin1kxI9CzgKCOg49H8Yo,Cs0.1FA0.75MA0.15PbBr0.55I2.55,20.75,1.18,236.8,0.743,1.63
46JHPWz6qHDnhAGBTT8ETUc6FERh,FAPbI3,7.8,0.97,171.0,0.47,1.48
46OoW93Twab8s3dEoaki5wUKR9fr,MAPbI3,14.38,1.01,212.39999999999998,0.6709999999999999,1.6
46U7N6FlkVxwe_okUGNLeOSN8bsk,MAPbI3,14.32,,,,1.59
46VoFM5cacNSUAqwUOz_5-Bo4wQq,MAPbI3,3.5,0.76,125.0,0.38,1.5499999999999998
46W-Vf2-wK-cmIaSAHNMyrqRuwrN,MAPbI3,16.87,1.09,217.7,0.71,1.486
46_ZtdHEhi4fEk1zJ5f3wtblPEtm,MAPbI3,11.3,1.07,172.5,0.61,1.6
46hEAgnJX4mh4oT5_icctyu-O0gm,MAPbI3,13.14,0.97,211.70000000000002,0.64,1.6
46lgWSvM5OUrM4MQNp6xMIIe4lPj,MAPbI3,14.2,0.982,201.0,0.72,
46maD-wiz_kTzt08fsS39WfKdJ5X,MAPbI3,9.18,0.907,169.7,0.596,1.6
46rtjf8dTl8h4iFt0GyHJ2tswCWr,MA3Bi2I9,0.71,0.85,10.0,0.73,
46sRJ5OEMFRdWyPgPDFJ6dhIm6u-,MAPbI3,13.42,1.04,221.0,0.584,1.6
46vB2F0yhy71JH6NKggv0BLM1B8q,FAPb0.5Sn0.5I3,3.25,0.58,215.39999999999998,0.26,1.17
471P40bjWxdoU_Hl3Sybd-HHgUys,FA0.1MA0.9PbI3,13.52,1.01,215.9,0.62,1.557
47GwozkX2XTQa8VJFU2tP3JLCTgt,MAPbI3,16.03,1.07,202.7,0.74,
47LWmYBsIkdPvDRsfs05-nSSLhji,MAPbI3,4.8,0.8,109.0,0.58,1.6
47PSOfAm48pglP_Hl5SC7nn3I8pa,Cs0.1FA0.7MA0.2Pb0.5Sn0.5I3,17.0,0.7709999999999999,311.0,0.733,
47RAFxvBq6FMy37-dSXYkXaeSE9_,MAPbI3,15.43,1.1,193.4,0.73,1.6
47UlDkmYoEES0yEUkqHfboXPzyK0,MAPbI3,18.7,1.07,217.0,0.7809999999999999,1.6
47YhWRsYx6NukOoSCknw4zcSltkx,Cs3Sb2I9,0.84,0.6,29.1,0.48,2.0
47_zQ9zzSm4VfgFiCVl09xoSN3uu,(Ace)0.03MA0.97PbI3,19.5,1.134,226.70000000000002,0.75,
47cl5wO47WYV6CwuwuKfpQnIPZcX,FA0.5MA0.5PbI3,13.31,1.03,213.9,0.604,1.6
47eKMR1n7NnqF58ry61_ta-Bjx6B,MAPbI3,6.58,0.885,122.0,0.61,1.6
47gJmxggc06NINKoM537s1MFTfCo,MAPbI3,11.4,0.97,188.0,0.52,1.56
47jIVfWpzlGlW2QjhWpQlsvS6TX5,MAPbI3,9.25,0.92,171.0,0.59,1.6
47kKBpJ1RgUAlWk1jwz7DPMHDApy,FAPbI3,12.8,1.09,204.0,0.619,1.48
47q2T8_v4bNvsXuzQMNkAWNMK_PF,MAPb0.5Sn0.5I3,10.61,0.71,223.2,0.67,
47siAwikpuXvv8mtNODu6EMg3TaL,CsSnI3,0.29,0.32,23.2,0.38,
47u6rKAoUC9yF81yYwaVUCEZ0ASt,MAPbI3,10.83,0.899,171.0,0.71,1.5499999999999998
47vj2IVlonp28Wb7fgM8fbkTSfbR,Cs0.05FA0.79MA0.16PbBr0.51I2.49,18.59,1.12,217.39999999999998,0.764,
47xlFjUGdcsyY8MmsR81HeB6k5Hn,FA0.85MA0.15PbBr0.45I2.55,17.36,1.05,224.3,0.73,
47ydgAGrfM98UZJCPO3tlirQO4dK,MAPbI3,5.85,0.8,195.0,0.37,1.6
483IMdaVYnhLOhopAWHq8r7s8boR,MAPbI3,16.5,0.98,214.8,0.7859999999999999,
487rCKRDF6hPBq2X6FZIi2m__SOD,Cs0.05FA0.79MA0.16PbBr0.51I2.49,18.1,1.12,220.0,0.737,
48Vv3JF130OICUWgnJcbzRUfTRAY,MAPbI3,12.15,0.97,227.39999999999998,0.551,1.6
48Zcsmo_Q_GfZzJtzfxh3wX0S7dx,FA0.85MA0.15PbBr0.45I2.55,15.2,1.03,205.0,0.72,
48bGOfMna2GDJjaJB6tlit4gsBVb,CsPbBr3,7.86,1.503,73.2,0.715,
492XfJZ97gbemUsIe_-JePhGDb1G,MAPbI3,15.01,0.92,204.1,0.8,1.6
4976X3BWiLDbcs0gGU6zDOgA9eMd,MAPbI3,15.0,1.002,216.6,0.691,1.6
497mkxuwKY0AOt1N6SbyWFcjLF6i,FA0.83MA0.17PbBr0.5I2.5,18.81,1.06,250.5,0.73,
49HRmx8YFIJir0xPwfsTzy1NBByN,Cs0.05FA0.28MA0.67PbBr0.54I2.46,15.39,1.0,194.5,0.7909999999999999,
49K67KJ1VFhEX-FscxqgZM5_NpNV,MAPbI3,4.33,0.947,112.2,0.408,1.6
49edcT21GuiIqkTXYXUE30tTGcHP,FAPbI3,15.4,0.98,213.0,0.73,
49gkvElpKnLPWQe0RZxFC1COanWl,MAPbI3,9.02,0.97,165.3,0.56,1.59
49jbjv_uTK-DGub9JsxCCXsw6VJd,Cs0.05FA0.95PbI3,21.67,1.11,245.7,0.792,1.61
4A18em-WlpvxF4B4g2UXCG-k-Tjr,MAPbI3,17.27,1.04,224.20000000000002,0.7390000000000001,1.6
4A6cXsLCCpi-ppUsoHD3WcWmUHjA,MAPbI3,16.7,1.02,220.0,0.72,1.6
4A8kaPGd4XAUf6tqt8ZgBNoR8PDB,MAPbI3,5.03,0.838,157.0,0.384,1.6
4AMKKarySbqAr00uxOLhPLOdxc-c,MAPbI3,3.97,0.72,120.0,0.45,1.6
4AM_bVMaVuqRT-oKS_TMYZJx61Wc,MAPbI3,17.49,1.07,217.3,0.74,1.6
4AS5Z5IJYcAER25DUNU9tPCCn5zF,Cs0.05FA0.827MA0.123PbBr0.369I2.631,19.43,1.11,224.8,0.778,
4ASiBOC35MnnCTGvv6AcWBYYebxD,MAPbI3,7.1,0.9,180.0,0.44,1.6
4AU0Km76F7qCpscr-GIglqiE4UBB,MAPbI3,2.47,0.85,63.5,0.439,1.6
4A_izzXkeddUD3TZjXkzVgWDvW2K,MAPbI3,8.2,0.777,151.0,0.68,1.5499999999999998
4AdBtITO6qMfzB3C-6NmDgVPvj2R,MAPbI3,9.47,1.03,140.9,0.653,1.6
4AfA54NLJkkaQAhWtkHJTDX6qEIU,MAPbI3,15.24,1.01,211.8,0.706,1.6
4AiXf-siCw1HhrextCrg34ObM_uw,Cs0.05FA0.8MA0.15PbBr0.47I2.53,11.8,0.96,188.0,0.66,
4AlNPSwGTXHDfIWN1nqfX9o5wFOH,MAPbI3,15.23,1.04,208.29999999999998,0.7,1.6
4AlVG3cICJZ1CY5rz45CJ-_EhgFc,MAPbI3,6.4,0.7979999999999999,182.3,0.47,1.6
4B2izA6PlWAObgpuWiz1dX2P0K6e,Cs0.04FA0.8MA0.16PbBr0.49I2.51,17.81,1.04,241.29999999999998,0.71,
4B3knGWBrqHRv1tbuYI4-1esomUv,MAPbI3,13.3,1.07,198.0,0.63,1.6
4B4HiBe4Ke0HddBQkkGbAMOvnTzj,MAPbI3,7.5,0.73,169.5,0.492,1.6
4B7bXhOblzP-I8Tt5PmWImeMXWFx,Cs0.1FA0.9PbBr0.51I2.49,11.3,0.94,195.0,0.62,
4BBj40XzbdgjFfe1XBArDlvdrAGW,MAPbI3,11.11,0.97,155.5,0.73,1.6
4BHTJbESF8i8_3VParyt6D9StVWS,MAPbI3,4.4,0.67,112.0,0.58,1.6
4BJvxx0eMqW-B_b6pRE_wrpn-ATI,BA2Cs0.6FA3.4Pb3Sn2.4I17,10.6,0.7,242.0,0.63,1.24
4BKNgQ3w49N9P2zHi75yM-sfD7yw,FA0.85MA0.15PbBr0.45I2.55,17.3,1.037,227.0,0.7240000000000001,
4BZrAndkUYRD9WQdJNXxZ38qHKSk,MAPbI3,12.76,1.07,195.5,0.61,1.6
4Bb3zJxvI-wwMfabrtbyofZJJAnQ,MAPbBr0.25I2.75,10.77,0.98,167.8,0.66,1.65
4BdMQTuFulQJ8Zd9pGtkI_vpe3Gz,Cs0.05FA0.79MA0.16PbBr0.51I2.49,6.33,0.79,158.3,0.46,
4Be-WOy0maKnpxiqKVVmFxdyDktI,MAPbI3,2.0,0.6,80.0,0.4,1.6
4Be5swAJgjPdQSaGNjt8VJfjL_0S,MAPbI3,4.0,,140.0,,1.6
4Bi0SlZrefgCaMUe23zgo5Mb9vjF,MAPbI3,12.23,0.91,196.1,0.68,
4BibT-cMN1i2Gw_SlZHN1WkIehSh,FA0.83MA0.17PbI3,19.16,1.09,223.0,0.7879999999999999,
4BnjZy-vYsxoQ18AE_SaOJK2FkIr,MAPbI3,10.6,0.993,174.0,0.61,1.6
4Bpz5U4zXJDTE7qCFVdsD3tF22F0,Cs0.08FA0.77MA0.15PbBr0.51I2.49,15.9,1.002,203.17000000000002,0.781,1.6
4BwY80kuoGh4Y31YlJRl4FsxL2pN,MAPbI3,10.45,0.97,192.39999999999998,0.56,1.6
4C2PQDz57TUqm6Q8PdpynluSUerK,Cs0.05FA0.79MA0.16PbBr0.75I2.25,18.33,1.17,214.5,0.73,
4CG57mp0ua63YS9f9Yw0fwJJO_w7,MAPbI3,15.02,1.02,192.10000000000002,0.77,1.6
4CILhE1MjnjJKxk6GiUjQWs2kCe9,MAPbI3,10.46,0.76,191.20000000000002,0.685,1.6
4CM88WKYdwzRA3jWHmfCF8ESELxL,MAPbI3,5.67,0.93,76.7,0.7909999999999999,1.6
4CV8drZWh6MsIFzV0ETeEK3JV26V,MAPbI3,10.48,0.926,194.98000000000002,0.58,1.6
4Cb2wb3GEndn56nTABVTBlZTOdYQ,MAPbI3,8.03,0.8079999999999999,207.60000000000002,0.479,1.6
4Cg3kX11Pvf2LaiTrVc0eWh6mT7_,MAPbI3,3.68,0.77,83.0,0.58,1.6
4Chp9amZIzs4C72W_aP1DgFWcP2n,MAPbI3,8.3,0.96,197.0,0.45,1.6
4Cly_Y9Omp2qwwG25tMgSkGiPD-9,MAPbI3,18.0,1.11,216.0,0.75,1.6
4CoAwwmGjbXWbnjSGui3N5Gm0e64,MAPbI3,14.9,0.996,207.0,0.72,1.6
